,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
155,2024-11-29 22:23:00,97279.38000000,97279.39000000,97247.62000000,97247.63000000,4.13334000,2024-11-29 22:23:59.999,402003.91995720,945,0.64270000,62514.04872660,0
156,2024-11-29 22:24:00,97247.63000000,97247.63000000,97232.00000000,97232.01000000,4.43594000,2024-11-29 22:24:59.999,431378.20924880,1309,0.80120000,77914.04450120,0
157,2024-11-29 22:25:00,97232.01000000,97278.10000000,97232.00000000,97248.31000000,18.79762000,2024-11-29 22:25:59.999,1828188.82250320,1609,9.23570000,898110.90813730,0
158,2024-11-29 22:26:00,97248.31000000,97281.44000000,97247.04000000,97281.43000000,10.75843000,2024-11-29 22:26:59.999,1046339.91333390,1621,6.79373000,660710.52479180,0
159,2024-11-29 22:27:00,97281.43000000,97281.44000000,97267.14000000,97271.67000000,6.35626000,2024-11-29 22:27:59.999,618268.72825010,664,5.50976000,535922.82574330,0
160,2024-11-29 22:28:00,97271.66000000,97271.67000000,97271.66000000,97271.67000000,1.31001000,2024-11-29 22:28:59.999,127426.85373160,218,0.64150000,62399.77630500,0
161,2024-11-29 22:29:00,97271.66000000,97330.01000000,97271.66000000,97330.00000000,12.07621000,2024-11-29 22:29:59.999,1174982.18232390,917,11.11071000,1081028.27030310,0
162,2024-11-29 22:30:00,97330.00000000,97338.94000000,97330.00000000,97338.94000000,5.36943000,2024-11-29 22:30:59.999,522613.86158290,523,2.99819000,291820.52962410,0
163,2024-11-29 22:31:00,97338.93000000,97392.00000000,97338.93000000,97391.99000000,7.19080000,2024-11-29 22:31:59.999,700105.01613060,1204,6.02111000,586211.80782290,0
164,2024-11-29 22:32:00,97392.00000000,97409.01000000,97391.99000000,97409.01000000,7.05069000,2024-11-29 22:32:59.999,686761.09409580,645,1.09400000,106557.87439740,0
165,2024-11-29 22:33:00,97409.00000000,97439.06000000,97409.00000000,97439.05000000,7.96599000,2024-11-29 22:33:59.999,776063.35220380,1263,6.56598000,639658.53661890,0
166,2024-11-29 22:34:00,97439.06000000,97442.83000000,97439.05000000,97439.99000000,6.67637000,2024-11-29 22:34:59.999,650554.23584970,604,1.16690000,113702.89253660,0
167,2024-11-29 22:35:00,97439.99000000,97477.01000000,97439.99000000,97477.00000000,6.74613000,2024-11-29 22:35:59.999,657475.15367770,1284,5.33714000,520146.14981000,0
168,2024-11-29 22:36:00,97477.01000000,97477.01000000,97448.01000000,97448.02000000,10.84699000,2024-11-29 22:36:59.999,1057220.83981880,1610,5.63875000,549573.11584210,0
169,2024-11-29 22:37:00,97448.02000000,97448.02000000,97440.64000000,97440.65000000,2.93041000,2024-11-29 22:37:59.999,285559.45589000,698,0.54211000,52826.85944390,0
170,2024-11-29 22:38:00,97440.65000000,97440.65000000,97440.64000000,97440.64000000,1.55431000,2024-11-29 22:38:59.999,151452.96374640,254,0.25880000,25217.64022000,0
171,2024-11-29 22:39:00,97440.64000000,97448.02000000,97440.64000000,97448.02000000,2.89478000,2024-11-29 22:39:59.999,282077.27599770,558,2.21483000,215819.81335730,0
172,2024-11-29 22:40:00,97448.01000000,97448.01000000,97445.07000000,97445.07000000,4.57003000,2024-11-29 22:40:59.999,445335.94812130,675,1.95331000,190345.50741970,0
173,2024-11-29 22:41:00,97445.07000000,97466.55000000,97428.27000000,97428.27000000,6.46026000,2024-11-29 22:41:59.999,629569.36473560,1821,2.61465000,254809.80815920,0
174,2024-11-29 22:42:00,97428.28000000,97428.28000000,97421.06000000,97421.06000000,1.50019000,2024-11-29 22:42:59.999,146156.50723400,363,0.59544000,58009.88032720,0
175,2024-11-29 22:43:00,97421.07000000,97476.27000000,97421.06000000,97476.27000000,7.53860000,2024-11-29 22:43:59.999,734679.89711900,1594,3.15808000,307748.24435190,0
176,2024-11-29 22:44:00,97476.26000000,97476.27000000,97430.10000000,97430.10000000,5.18721000,2024-11-29 22:44:59.999,505552.12067910,1594,0.55810000,54387.26669620,0
177,2024-11-29 22:45:00,97430.10000000,97441.86000000,97429.88000000,97441.86000000,3.22922000,2024-11-29 22:45:59.999,314626.37616300,925,2.53701000,247183.15996820,0
178,2024-11-29 22:46:00,97441.85000000,97460.25000000,97441.85000000,97460.24000000,1.95361000,2024-11-29 22:46:59.999,190389.07353500,1245,1.07158000,104432.35330120,0
179,2024-11-29 22:47:00,97460.25000000,97468.45000000,97460.24000000,97468.44000000,1.50389000,2024-11-29 22:47:59.999,146571.05651150,368,0.62463000,60877.42305110,0
180,2024-11-29 22:48:00,97468.44000000,97468.45000000,97468.44000000,97468.44000000,1.20859000,2024-11-29 22:48:59.999,117799.38401340,179,0.21138000,20602.88096100,0
181,2024-11-29 22:49:00,97468.45000000,97468.45000000,97468.44000000,97468.45000000,1.47014000,2024-11-29 22:49:59.999,143292.25613550,214,0.37539000,36588.68144550,0
182,2024-11-29 22:50:00,97468.44000000,97468.45000000,97460.27000000,97460.27000000,3.57189000,2024-11-29 22:50:59.999,348145.64622740,844,1.05470000,102799.96792410,0
183,2024-11-29 22:51:00,97460.27000000,97460.28000000,97384.00000000,97384.00000000,7.48295000,2024-11-29 22:51:59.999,729086.87819530,2908,1.05577000,102841.75920890,0
184,2024-11-29 22:52:00,97384.01000000,97384.01000000,97340.85000000,97340.85000000,4.71782000,2024-11-29 22:52:59.999,459387.47188760,1736,0.37755000,36759.48505060,0
185,2024-11-29 22:53:00,97340.85000000,97340.85000000,97300.00000000,97300.00000000,5.80944000,2024-11-29 22:53:59.999,565375.27127900,2177,1.68067000,163553.70342920,0
186,2024-11-29 22:54:00,97300.00000000,97300.01000000,97257.37000000,97257.37000000,7.17112000,2024-11-29 22:54:59.999,697652.42323240,1447,1.88573000,183455.30581520,0
187,2024-11-29 22:55:00,97257.38000000,97323.06000000,97247.62000000,97262.14000000,20.90398000,2024-11-29 22:55:59.999,2033896.94875580,5224,6.51196000,633457.61222770,0
188,2024-11-29 22:56:00,97262.15000000,97359.40000000,97262.14000000,97359.00000000,7.92710000,2024-11-29 22:56:59.999,771546.95066810,2966,6.51549000,634144.61401400,0
189,2024-11-29 22:57:00,97359.00000000,97359.00000000,97288.00000000,97288.01000000,3.83032000,2024-11-29 22:57:59.999,372763.21357020,2988,0.60938000,59293.91035810,0
190,2024-11-29 22:58:00,97288.00000000,97288.00000000,97246.06000000,97285.72000000,9.46305000,2024-11-29 22:58:59.999,920377.61331260,2318,6.49679000,631852.22181290,0
191,2024-11-29 22:59:00,97285.72000000,97300.00000000,97285.72000000,97292.69000000,5.37997000,2024-11-29 22:59:59.999,523450.13167840,1022,0.65720000,63939.98524580,0
192,2024-11-29 23:00:00,97292.69000000,97317.27000000,97264.00000000,97264.00000000,4.61724000,2024-11-29 23:00:59.999,449228.24088460,2145,1.41414000,137592.79241050,0
193,2024-11-29 23:01:00,97264.01000000,97316.66000000,97222.22000000,97316.65000000,6.85678000,2024-11-29 23:01:59.999,666941.17327880,3656,4.76409000,463422.68826690,0
194,2024-11-29 23:02:00,97316.65000000,97353.97000000,97268.20000000,97290.98000000,30.00394000,2024-11-29 23:02:59.999,2919420.07016230,9836,21.51282000,2093123.06374720,0
195,2024-11-29 23:03:00,97290.98000000,97345.92000000,97252.00000000,97252.00000000,29.86191000,2024-11-29 23:03:59.999,2905527.61572140,9337,19.59696000,1906719.09944200,0
196,2024-11-29 23:04:00,97252.01000000,97293.04000000,97158.59000000,97163.23000000,60.63941000,2024-11-29 23:04:59.999,5894959.67880660,11392,20.33920000,1977377.72645250,0
197,2024-11-29 23:05:00,97163.24000000,97186.96000000,97132.00000000,97161.73000000,32.49121000,2024-11-29 23:05:59.999,3156783.51635240,6693,10.13609000,984780.06033070,0
198,2024-11-29 23:06:00,97161.73000000,97200.00000000,97111.47000000,97190.51000000,23.84600000,2024-11-29 23:06:59.999,2316703.03784010,6407,11.76780000,1143281.28775950,0
199,2024-11-29 23:07:00,97190.28000000,97234.02000000,97184.00000000,97190.27000000,15.11159000,2024-11-29 23:07:59.999,1468895.09739340,5451,9.56654000,929889.96917920,0
200,2024-11-29 23:08:00,97190.27000000,97219.99000000,97160.26000000,97160.26000000,21.75509000,2024-11-29 23:08:59.999,2114316.35546060,5330,10.18654000,990004.16954830,0
201,2024-11-29 23:09:00,97160.26000000,97220.00000000,97160.26000000,97219.99000000,29.10469000,2024-11-29 23:09:59.999,2828926.96946960,6209,11.60787000,1128238.87129340,0
202,2024-11-29 23:10:00,97219.99000000,97262.82000000,97180.00000000,97222.23000000,26.55214000,2024-11-29 23:10:59.999,2581553.84639790,6446,11.72024000,1139452.10387830,0
203,2024-11-29 23:11:00,97222.23000000,97260.00000000,97200.00000000,97230.01000000,26.19526000,2024-11-29 23:11:59.999,2546826.35079770,6625,12.13837000,1180144.38930840,0
204,2024-11-29 23:12:00,97230.01000000,97266.88000000,97222.22000000,97227.99000000,22.11769000,2024-11-29 23:12:59.999,2150574.79513920,3872,14.79975000,1438920.41563170,0
205,2024-11-29 23:13:00,97227.99000000,97260.00000000,97204.01000000,97248.70000000,7.20085000,2024-11-29 23:13:59.999,700173.85833760,3397,3.01665000,293303.45939700,0
206,2024-11-29 23:14:00,97248.69000000,97285.72000000,97238.09000000,97238.54000000,7.75712000,2024-11-29 23:14:59.999,754482.63181110,2530,4.08897000,397719.26381070,0
207,2024-11-29 23:15:00,97238.54000000,97290.00000000,97228.44000000,97256.01000000,8.80730000,2024-11-29 23:15:59.999,856643.89349020,3303,4.01930000,390925.77211340,0
208,2024-11-29 23:16:00,97256.01000000,97256.01000000,97210.18000000,97210.18000000,15.05974000,2024-11-29 23:16:59.999,1464398.30411920,2642,2.65901000,258536.07088340,0
209,2024-11-29 23:17:00,97210.19000000,97263.14000000,97208.00000000,97252.04000000,13.25780000,2024-11-29 23:17:59.999,1289070.85276120,3201,6.27441000,610067.10422530,0
210,2024-11-29 23:18:00,97252.04000000,97331.60000000,97240.51000000,97331.59000000,15.19373000,2024-11-29 23:18:59.999,1478042.96473830,3404,10.77648000,1048417.72061830,0
211,2024-11-29 23:19:00,97331.59000000,97331.60000000,97295.79000000,97325.24000000,21.47727000,2024-11-29 23:19:59.999,2090126.07991590,2723,12.62674000,1228785.97732990,0
212,2024-11-29 23:20:00,97325.24000000,97340.00000000,97290.57000000,97300.14000000,23.50593000,2024-11-29 23:20:59.999,2287406.28614690,3243,11.63406000,1132095.06158750,0
213,2024-11-29 23:21:00,97300.14000000,97313.98000000,97285.56000000,97296.00000000,14.54726000,2024-11-29 23:21:59.999,1415443.26850740,2749,4.98952000,485483.80166360,0
214,2024-11-29 23:22:00,97296.00000000,97320.99000000,97270.83000000,97270.83000000,24.83714000,2024-11-29 23:22:59.999,2416538.87166830,3559,12.86432000,1251630.01107470,0
215,2024-11-29 23:23:00,97270.84000000,97343.99000000,97270.84000000,97329.62000000,12.57819000,2024-11-29 23:23:59.999,1224163.84477110,3337,5.90004000,574187.99056810,0
216,2024-11-29 23:24:00,97329.62000000,97329.63000000,97280.09000000,97286.49000000,15.17875000,2024-11-29 23:24:59.999,1476851.68305410,2129,5.00909000,487376.91692980,0
217,2024-11-29 23:25:00,97286.49000000,97317.47000000,97251.51000000,97251.52000000,32.32663000,2024-11-29 23:25:59.999,3144745.15726770,3178,15.63705000,1521248.95445790,0
218,2024-11-29 23:26:00,97251.51000000,97298.38000000,97241.92000000,97285.72000000,19.19882000,2024-11-29 23:26:59.999,1867408.36947400,3014,9.02781000,878071.66087340,0
219,2024-11-29 23:27:00,97285.73000000,97285.73000000,97257.96000000,97257.97000000,14.49176000,2024-11-29 23:27:59.999,1409617.89704500,1241,8.38996000,816062.79117380,0
220,2024-11-29 23:28:00,97257.97000000,97257.97000000,97244.00000000,97255.97000000,7.62619000,2024-11-29 23:28:59.999,741659.72141520,1148,4.72291000,459305.62006310,0
221,2024-11-29 23:29:00,97255.97000000,97285.72000000,97255.97000000,97264.01000000,5.64952000,2024-11-29 23:29:59.999,549537.31458890,2156,4.71083000,458230.67152670,0
222,2024-11-29 23:30:00,97264.01000000,97320.00000000,97261.05000000,97320.00000000,14.46875000,2024-11-29 23:30:59.999,1407525.77889700,4285,10.53062000,1024427.86791940,0
223,2024-11-29 23:31:00,97319.99000000,97320.00000000,97297.25000000,97304.99000000,9.56123000,2024-11-29 23:31:59.999,930377.22017920,2493,1.32093000,128529.96652030,0
224,2024-11-29 23:32:00,97305.00000000,97334.11000000,97304.99000000,97317.17000000,15.82594000,2024-11-29 23:32:59.999,1540016.13940830,2478,12.68510000,1234354.96879130,0
225,2024-11-29 23:33:00,97317.17000000,97357.17000000,97317.17000000,97357.16000000,7.61673000,2024-11-29 23:33:59.999,741425.41577060,2368,6.49142000,631878.68616460,0
226,2024-11-29 23:34:00,97357.17000000,97388.88000000,97335.22000000,97335.22000000,12.87277000,2024-11-29 23:34:59.999,1253405.88078760,2848,5.94259000,578616.17662900,0
227,2024-11-29 23:35:00,97335.22000000,97383.89000000,97335.22000000,97380.96000000,6.06884000,2024-11-29 23:35:59.999,590950.45793030,2199,4.73338000,460904.58524240,0
228,2024-11-29 23:36:00,97380.96000000,97380.96000000,97364.33000000,97364.33000000,11.18553000,2024-11-29 23:36:59.999,1089151.41415510,831,8.46473000,824219.95741660,0
229,2024-11-29 23:37:00,97364.32000000,97383.51000000,97357.89000000,97381.65000000,11.43760000,2024-11-29 23:37:59.999,1113670.84082690,2079,9.67530000,942076.63222330,0
230,2024-11-29 23:38:00,97381.65000000,97383.51000000,97356.20000000,97383.50000000,9.12296000,2024-11-29 23:38:59.999,888282.28155850,1829,6.98918000,680507.26293360,0
231,2024-11-29 23:39:00,97383.50000000,97383.51000000,97352.46000000,97383.48000000,10.23970000,2024-11-29 23:39:59.999,997058.03380050,1813,7.99427000,778409.67503460,0
232,2024-11-29 23:40:00,97383.48000000,97400.00000000,97383.48000000,97399.99000000,3.79818000,2024-11-29 23:40:59.999,369896.66829710,1186,2.82575000,275196.29188390,0
233,2024-11-29 23:41:00,97400.00000000,97411.55000000,97392.00000000,97392.01000000,8.82162000,2024-11-29 23:41:59.999,859268.81891240,955,3.31811000,323192.14279910,0
234,2024-11-29 23:42:00,97392.01000000,97392.01000000,97359.11000000,97387.99000000,17.62993000,2024-11-29 23:42:59.999,1716644.82838220,1909,5.17539000,503970.89379660,0
235,2024-11-29 23:43:00,97387.99000000,97388.00000000,97360.00000000,97360.00000000,12.32964000,2024-11-29 23:43:59.999,1200592.56284010,901,10.42506000,1015126.24102950,0
236,2024-11-29 23:44:00,97360.00000000,97360.01000000,97336.01000000,97355.73000000,5.14900000,2024-11-29 23:44:59.999,501253.74032190,922,3.60037000,350497.33000900,0
237,2024-11-29 23:45:00,97355.74000000,97355.74000000,97327.27000000,97349.20000000,12.52070000,2024-11-29 23:45:59.999,1218738.90013710,1623,8.87077000,863455.95694910,0
238,2024-11-29 23:46:00,97349.20000000,97349.21000000,97330.74000000,97330.75000000,8.69761000,2024-11-29 23:46:59.999,846616.35112670,477,6.64784000,647091.11047030,0
239,2024-11-29 23:47:00,97330.74000000,97330.75000000,97327.04000000,97327.05000000,4.15619000,2024-11-29 23:47:59.999,404513.71699400,561,3.18963000,310440.03961650,0
240,2024-11-29 23:48:00,97327.04000000,97327.05000000,97324.01000000,97324.02000000,4.15992000,2024-11-29 23:48:59.999,404862.60554830,272,2.78454000,271004.02638960,0
241,2024-11-29 23:49:00,97324.02000000,97324.02000000,97287.60000000,97291.28000000,13.17088000,2024-11-29 23:49:59.999,1281583.78493760,1306,7.92607000,771235.25768930,0
242,2024-11-29 23:50:00,97291.28000000,97330.00000000,97287.61000000,97330.00000000,11.95347000,2024-11-29 23:50:59.999,1163225.86882300,2327,7.75578000,754702.15668320,0
243,2024-11-29 23:51:00,97330.00000000,97362.82000000,97322.00000000,97362.81000000,18.76549000,2024-11-29 23:51:59.999,1826647.07017470,2567,16.09865000,1567028.18406610,0
244,2024-11-29 23:52:00,97362.81000000,97399.99000000,97362.81000000,97399.98000000,6.27087000,2024-11-29 23:52:59.999,610637.95899480,1447,5.76037000,560925.98935370,0
245,2024-11-29 23:53:00,97399.98000000,97412.70000000,97399.98000000,97412.69000000,4.38133000,2024-11-29 23:53:59.999,426759.25949670,935,3.54837000,345621.69156720,0
246,2024-11-29 23:54:00,97412.69000000,97412.70000000,97373.30000000,97391.99000000,10.21154000,2024-11-29 23:54:59.999,994466.88000860,1694,3.90359000,380130.52907160,0
247,2024-11-29 23:55:00,97392.00000000,97468.04000000,97392.00000000,97444.71000000,28.77045000,2024-11-29 23:55:59.999,2803670.96872880,2610,12.02241000,1171394.20876150,0
248,2024-11-29 23:56:00,97444.71000000,97444.71000000,97372.00000000,97372.01000000,5.31972000,2024-11-29 23:56:59.999,518290.95034730,2228,0.92565000,90189.14463640,0
249,2024-11-29 23:57:00,97372.01000000,97410.81000000,97372.00000000,97410.09000000,3.50432000,2024-11-29 23:57:59.999,341293.88100530,1470,2.78244000,270980.95087860,0
250,2024-11-29 23:58:00,97410.09000000,97444.00000000,97409.73000000,97443.99000000,3.20497000,2024-11-29 23:58:59.999,312208.86767070,1244,2.55883000,249265.34379520,0
251,2024-11-29 23:59:00,97444.00000000,97486.27000000,97443.99000000,97460.00000000,16.52531000,2024-11-29 23:59:59.999,1610625.24910040,1483,13.68446000,1333719.90894920,0
252,2024-11-30 00:00:00,97460.00000000,97463.95000000,97424.00000000,97428.47000000,4.97751000,2024-11-30 00:00:59.999,485048.79227390,2464,2.07676000,202371.16145670,0
253,2024-11-30 00:01:00,97428.48000000,97428.48000000,97368.25000000,97368.25000000,5.78307000,2024-11-30 00:01:59.999,563206.78050500,2854,1.96171000,191027.39591690,0
254,2024-11-30 00:02:00,97368.25000000,97368.26000000,97316.68000000,97316.69000000,5.88280000,2024-11-30 00:02:59.999,572632.52695210,1080,0.89276000,86898.65935950,0
255,2024-11-30 00:03:00,97316.68000000,97351.62000000,97302.97000000,97317.05000000,9.40216000,2024-11-30 00:03:59.999,915025.00928280,3553,2.73139000,265827.20123570,0
256,2024-11-30 00:04:00,97317.05000000,97340.00000000,97317.05000000,97317.50000000,3.13859000,2024-11-30 00:04:59.999,305467.47607520,1856,1.42780000,138959.08573860,0
257,2024-11-30 00:05:00,97317.50000000,97318.67000000,97286.23000000,97318.66000000,9.72301000,2024-11-30 00:05:59.999,946080.94841250,3092,4.89005000,475825.61664010,0
258,2024-11-30 00:06:00,97318.66000000,97318.66000000,97260.01000000,97279.88000000,7.90841000,2024-11-30 00:06:59.999,769309.76396910,2681,3.06819000,298435.35180640,0
259,2024-11-30 00:07:00,97279.88000000,97295.40000000,97256.00000000,97256.00000000,18.50461000,2024-11-30 00:07:59.999,1800049.95579900,2320,9.83168000,956370.45528810,0
260,2024-11-30 00:08:00,97256.00000000,97308.00000000,97247.62000000,97276.00000000,17.46902000,2024-11-30 00:08:59.999,1699033.98782780,4172,14.29926000,1390695.19328790,0
261,2024-11-30 00:09:00,97276.00000000,97316.63000000,97276.00000000,97287.99000000,9.39734000,2024-11-30 00:09:59.999,914378.94540470,2705,5.10012000,496244.26035420,0
262,2024-11-30 00:10:00,97287.99000000,97288.00000000,97244.00000000,97248.14000000,7.26770000,2024-11-30 00:10:59.999,706822.00813740,4059,3.98745000,387796.04960570,0
263,2024-11-30 00:11:00,97248.14000000,97253.47000000,97224.22000000,97253.47000000,11.72258000,2024-11-30 00:11:59.999,1139821.58631100,3118,7.39339000,718847.16217340,0
264,2024-11-30 00:12:00,97253.46000000,97258.31000000,97224.01000000,97224.01000000,5.90796000,2024-11-30 00:12:59.999,574522.70500470,1617,2.70760000,263295.85997820,0
265,2024-11-30 00:13:00,97224.01000000,97251.79000000,97224.01000000,97224.04000000,9.08362000,2024-11-30 00:13:59.999,883267.00090240,3205,3.74061000,363745.10397270,0
266,2024-11-30 00:14:00,97224.04000000,97251.79000000,97224.03000000,97236.36000000,11.70622000,2024-11-30 00:14:59.999,1138274.95468370,2531,3.71309000,361043.34316830,0
267,2024-11-30 00:15:00,97236.36000000,97251.79000000,97202.00000000,97202.00000000,9.80782000,2024-11-30 00:15:59.999,953644.37156370,3595,2.32661000,226240.59424810,0
268,2024-11-30 00:16:00,97202.00000000,97206.28000000,97189.85000000,97206.28000000,8.83470000,2024-11-30 00:16:59.999,858682.29921190,2552,4.32713000,420564.15978230,0
269,2024-11-30 00:17:00,97206.28000000,97239.12000000,97205.39000000,97205.40000000,19.57971000,2024-11-30 00:17:59.999,1903767.84837080,3143,3.67630000,357418.01297630,0
270,2024-11-30 00:18:00,97205.39000000,97248.00000000,97205.39000000,97248.00000000,16.34140000,2024-11-30 00:18:59.999,1588973.90401360,3280,5.00271000,486408.45727570,0
271,2024-11-30 00:19:00,97248.00000000,97248.00000000,97209.79000000,97209.79000000,28.23721000,2024-11-30 00:19:59.999,2745649.87503670,2652,4.20225000,408563.83355560,0
272,2024-11-30 00:20:00,97209.80000000,97273.63000000,97189.85000000,97268.24000000,43.99923000,2024-11-30 00:20:59.999,4279392.70026260,4838,6.30065000,612652.39533160,0
273,2024-11-30 00:21:00,97268.24000000,97346.38000000,97268.23000000,97318.87000000,38.54523000,2024-11-30 00:21:59.999,3750800.29326460,6475,7.54759000,734391.39433400,0
274,2024-11-30 00:22:00,97318.87000000,97357.91000000,97318.87000000,97320.61000000,8.86712000,2024-11-30 00:22:59.999,863142.18968050,4213,4.63246000,450919.91217910,0
275,2024-11-30 00:23:00,97320.61000000,97347.99000000,97314.30000000,97314.31000000,8.45574000,2024-11-30 00:23:59.999,822951.29603910,2482,3.47621000,338320.23925370,0
276,2024-11-30 00:24:00,97314.31000000,97361.65000000,97314.31000000,97317.46000000,19.02667000,2024-11-30 00:24:59.999,1852156.93027130,3934,9.86957000,960733.08364080,0
277,2024-11-30 00:25:00,97317.46000000,97317.46000000,97284.00000000,97315.99000000,4.16794000,2024-11-30 00:25:59.999,405533.61921140,2990,1.70737000,166121.71418790,0
278,2024-11-30 00:26:00,97316.00000000,97355.99000000,97280.20000000,97293.00000000,8.99657000,2024-11-30 00:26:59.999,875482.17171690,6275,2.69310000,262099.29734060,0
279,2024-11-30 00:27:00,97293.00000000,97343.54000000,97293.00000000,97317.46000000,5.00521000,2024-11-30 00:27:59.999,487120.47224810,3014,2.96414000,288469.10722880,0
280,2024-11-30 00:28:00,97317.46000000,97333.75000000,97284.00000000,97284.00000000,5.65923000,2024-11-30 00:28:59.999,550721.85083540,2865,1.64331000,159906.08546450,0
281,2024-11-30 00:29:00,97284.01000000,97284.01000000,97248.00000000,97248.18000000,12.53667000,2024-11-30 00:29:59.999,1219408.27470980,3644,1.70205000,165535.46967340,0
282,2024-11-30 00:30:00,97248.18000000,97268.44000000,97224.00000000,97226.91000000,9.77745000,2024-11-30 00:30:59.999,950867.19335040,3472,4.55619000,443110.54328050,0
283,2024-11-30 00:31:00,97226.90000000,97226.91000000,97132.00000000,97132.00000000,21.52989000,2024-11-30 00:31:59.999,2091900.12194230,6963,4.82452000,468658.50851320,0
284,2024-11-30 00:32:00,97132.01000000,97156.31000000,97132.01000000,97151.98000000,9.98310000,2024-11-30 00:32:59.999,969805.07899470,2357,3.79877000,369007.32745020,0
285,2024-11-30 00:33:00,97151.99000000,97177.48000000,97132.00000000,97132.01000000,11.42583000,2024-11-30 00:33:59.999,1110073.19136920,5000,6.00544000,583432.05698330,0
286,2024-11-30 00:34:00,97132.01000000,97152.62000000,97111.47000000,97120.01000000,10.39775000,2024-11-30 00:34:59.999,1009923.57368460,4184,4.04324000,392716.52956090,0
287,2024-11-30 00:35:00,97120.00000000,97120.00000000,97084.60000000,97092.75000000,8.43500000,2024-11-30 00:35:59.999,819029.58649400,3317,3.08081000,299134.39835860,0
288,2024-11-30 00:36:00,97092.74000000,97144.00000000,97092.74000000,97132.99000000,6.38263000,2024-11-30 00:36:59.999,619907.92087470,3853,3.02992000,294269.94078950,0
289,2024-11-30 00:37:00,97133.00000000,97171.73000000,97126.98000000,97152.00000000,8.03754000,2024-11-30 00:37:59.999,780788.78736720,2983,5.33705000,518446.79095910,0
290,2024-11-30 00:38:00,97151.99000000,97161.50000000,97092.74000000,97092.74000000,6.03418000,2024-11-30 00:38:59.999,586079.75360600,2702,0.79926000,77632.64022820,0
291,2024-11-30 00:39:00,97092.74000000,97092.75000000,97040.75000000,97063.50000000,23.35943000,2024-11-30 00:39:59.999,2267455.66611090,4565,5.39481000,523710.82946880,0
292,2024-11-30 00:40:00,97063.50000000,97083.99000000,97056.23000000,97056.23000000,11.05897000,2024-11-30 00:40:59.999,1073546.35911930,2429,3.65362000,354649.65663910,0
293,2024-11-30 00:41:00,97056.23000000,97071.84000000,97035.62000000,97071.83000000,9.11110000,2024-11-30 00:41:59.999,884242.77686870,3417,3.28272000,318593.12851060,0
294,2024-11-30 00:42:00,97071.84000000,97071.84000000,97016.00000000,97028.14000000,9.31148000,2024-11-30 00:42:59.999,903631.81996770,3063,2.64346000,256493.71053290,0
295,2024-11-30 00:43:00,97028.15000000,97057.20000000,97000.00000000,97000.01000000,24.37303000,2024-11-30 00:43:59.999,2365036.58346130,3828,4.21344000,408858.88060010,0
296,2024-11-30 00:44:00,97000.00000000,97003.99000000,96956.00000000,96984.01000000,28.40423000,2024-11-30 00:44:59.999,2754732.74035870,5137,10.25743000,994695.47533840,0
297,2024-11-30 00:45:00,96984.01000000,97031.75000000,96960.50000000,97031.74000000,14.75466000,2024-11-30 00:45:59.999,1431166.55321060,4951,10.74462000,1042247.22362030,0
298,2024-11-30 00:46:00,97031.75000000,97046.25000000,96972.45000000,97005.83000000,10.18826000,2024-11-30 00:46:59.999,988358.12830570,3652,5.40218000,524078.41026300,0
299,2024-11-30 00:47:00,97005.82000000,97034.32000000,96992.01000000,97010.64000000,13.59749000,2024-11-30 00:47:59.999,1319146.75135520,3681,3.57192000,346515.24059990,0
300,2024-11-30 00:48:00,97010.64000000,97029.76000000,96994.54000000,97023.64000000,14.53544000,2024-11-30 00:48:59.999,1410144.56276910,3149,7.51772000,729289.53793510,0
301,2024-11-30 00:49:00,97023.64000000,97077.05000000,97000.00000000,97058.05000000,25.64057000,2024-11-30 00:49:59.999,2487940.91325800,4464,14.52922000,1409814.82812450,0
302,2024-11-30 00:50:00,97058.06000000,97058.06000000,97001.00000000,97001.00000000,11.59299000,2024-11-30 00:50:59.999,1124805.14444130,2460,2.20805000,214233.01073830,0
303,2024-11-30 00:51:00,97001.01000000,97001.01000000,96966.90000000,96966.91000000,4.21618000,2024-11-30 00:51:59.999,408915.54676840,2279,1.44822000,140454.22180070,0
304,2024-11-30 00:52:00,96966.91000000,96979.34000000,96956.34000000,96979.34000000,8.24908000,2024-11-30 00:52:59.999,799873.92689550,1308,4.41466000,428056.41458680,0
305,2024-11-30 00:53:00,96979.33000000,96993.33000000,96971.49000000,96993.33000000,6.32835000,2024-11-30 00:53:59.999,613695.90524120,1864,1.76410000,171073.35957680,0
306,2024-11-30 00:54:00,96993.33000000,96995.60000000,96970.16000000,96988.41000000,2.56303000,2024-11-30 00:54:59.999,248575.63057940,1669,0.72059000,69883.50428820,0
307,2024-11-30 00:55:00,96988.40000000,96988.41000000,96952.11000000,96966.42000000,6.93382000,2024-11-30 00:55:59.999,672325.71287500,2189,2.28492000,221546.18559600,0
308,2024-11-30 00:56:00,96966.42000000,96966.43000000,96946.06000000,96965.37000000,5.11523000,2024-11-30 00:56:59.999,495923.04649160,2436,1.08631000,105320.84534800,0
309,2024-11-30 00:57:00,96965.37000000,97008.00000000,96963.14000000,97007.99000000,5.97147000,2024-11-30 00:57:59.999,579109.29960680,3020,2.39508000,232302.95385030,0
